dst_port,protocol,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,fwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label
3389,6,2018-03-02 04:11:45,1669025,9,7,1144,1581.0,677,0,127.1111111,218.5088353,1173,0,225.8571429,430.0986044,1632.689744,9.586435194,111268.3333,237516.3179,953305.0,89.0,1669025.0,208628.125,354080.9345,1079923.0,7143.0,1592275.0,265379.1667,339203.6024,953305.0,89569.0,0,0,192,152,5.392369797,4.194065397,0,1173,160.2941176,312.0067637,97348.22059,0,0,1,1,0,0,0,1,0,170.3125,127.1111111,225.8571429,9,1144,7,1581,8192,62856,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,2018-03-02 02:19:55,285,1,1,40,72.0,40,40,40.0,0.0,72,72,72.0,0.0,392982.4561,7017.54386,285.0,0.0,285.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,8,3508.77193,3508.77193,40,72,50.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,76.0,40.0,72.0,1,40,1,72,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,2018-03-02 09:07:12,1692,1,1,31,158.0,31,31,31.0,0.0,158,158,158.0,0.0,111702.1277,1182.033097,1692.0,0.0,1692.0,1692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,8,591.0165485,591.0165485,31,158,73.33333333,73.32348419,5376.333333,0,0,0,0,0,0,0,0,1,110.0,31.0,158.0,1,31,1,158,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,2018-03-02 11:32:55,332,3,0,53,0.0,53,0,17.66666667,30.59956427,0,0,0.0,0.0,159638.5542,9036.144578,166.0,203.646753,310.0,22.0,332.0,166.0,203.646753,310.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,60,0,9036.144578,0.0,0,53,13.25,26.5,702.25,0,0,0,0,1,0,0,0,0,17.66666667,17.66666667,0.0,3,53,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,2018-03-02 03:59:52,496,3,0,77,0.0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,155241.9355,6048.387097,248.0,318.1980515,473.0,23.0,496.0,248.0,318.1980515,473.0,23.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,6048.387097,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,3,77,0,0,258,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,2018-03-02 04:28:32,1708275,8,7,1128,1581.0,661,0,141.0,222.6233206,1173,0,225.8571429,430.0986044,1585.810247,8.780787637,122019.6429,246029.3861,956020.0,3.0,1708275.0,244039.2857,394781.2589,1133899.0,3.0,1592219.0,265369.8333,339102.5877,956020.0,110132.0,0,0,172,152,4.68308674,4.097700897,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571429,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,2018-03-02 09:32:21,508,1,1,38,119.0,38,38,38.0,0.0,119,119,119.0,0.0,309055.1181,3937.007874,508.0,0.0,508.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,8,1968.503937,1968.503937,38,119,65.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,97.5,38.0,119.0,1,38,1,119,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,2018-03-02 12:26:56,494494,5,4,286,170.0,103,0,57.2,52.48523602,131,0,42.5,61.79805822,922.1547683,18.20042306,61811.75,85132.59201,167521.0,3.0,494422.0,123605.5,82427.78836,167696.0,3.0,494454.0,164818.0,2510.053585,167593.0,162706.0,0,0,112,92,10.11134614,8.089076915,0,131,45.6,52.98469381,2807.377778,0,0,0,1,0,0,0,0,0,50.66666667,57.2,42.5,5,286,4,170,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,2018-03-02 12:18:39,314,1,1,43,59.0,43,43,43.0,0.0,59,59,59.0,0.0,324840.7643,6369.426752,314.0,0.0,314.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,8,3184.713376,3184.713376,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,1,43,1,59,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,2018-03-02 09:54:33,608,1,1,32,60.0,32,32,32.0,0.0,60,60,60.0,0.0,151315.7895,3289.473684,608.0,0.0,608.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,8,1644.736842,1644.736842,32,60,41.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,62.0,32.0,60.0,1,32,1,60,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,2018-03-02 02:23:48,5977863,4,4,97,231.0,97,0,24.25,48.5,231,0,57.75,115.5,54.86910623,1.338270884,853980.4286,2232129.481,5915710.0,39.0,62153.0,20717.66667,35540.30715,61756.0,129.0,5977634.0,1992544.667,3450701.028,5977071.0,191.0,0,0,92,92,0.669135442,0.669135442,0,231,36.44444444,79.69960965,6352.027778,0,0,0,1,0,0,0,0,1,41.0,24.25,57.75,4,97,4,231,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,2018-03-02 09:17:33,302185,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13.2369244,100728.3333,173914.2688,301547.0,54.0,302185.0,151092.5,212851.162,301601.0,584.0,0.0,0.0,0.0,0.0,0.0,0,0,72,32,9.9276933,3.3092311,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,2018-03-02 10:03:23,80,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25000.0,80.0,0.0,80.0,80.0,80.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,25000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,278,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,2018-03-02 11:12:42,9309,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,48877.43044,751.9604684,1551.5,3317.328428,8308.0,16.0,610.0,305.0,377.5950212,572.0,38.0,8753.0,2917.666667,4672.215784,8308.0,28.0,0,0,72,92,322.2687722,429.6916962,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 11:16:04,578,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3460.207612,578.0,0.0,578.0,578.0,578.0,578.0,0.0,578.0,578.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,3460.207612,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 11:06:06,553,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3616.636528,553.0,0.0,553.0,553.0,553.0,553.0,0.0,553.0,553.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,3616.636528,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 11:16:13,10899,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41746.94926,642.2607579,1816.5,4017.530921,10008.0,17.0,574.0,287.0,329.51176,520.0,54.0,10402.0,3467.333333,5667.242745,10008.0,17.0,0,0,72,92,275.2546105,367.0061474,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 02:03:34,585,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3418.803419,585.0,0.0,585.0,585.0,585.0,585.0,0.0,585.0,585.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,3418.803419,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 10:53:22,497,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4024.144869,497.0,0.0,497.0,497.0,497.0,497.0,0.0,497.0,497.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,4024.144869,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 11:52:24,505,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3960.39604,505.0,0.0,505.0,505.0,505.0,505.0,0.0,505.0,505.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,3960.39604,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 10:52:02,546,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3663.003663,546.0,0.0,546.0,546.0,546.0,546.0,0.0,546.0,546.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,3663.003663,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 12:38:44,10519,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43255.06227,665.4624964,1753.166667,3886.798498,9680.0,19.0,411.0,205.5,204.3538598,350.0,61.0,10188.0,3396.0,5446.83587,9680.0,27.0,0,0,72,92,285.1982128,380.2642837,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 12:28:15,501,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3992.015968,501.0,0.0,501.0,501.0,501.0,501.0,0.0,501.0,501.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,3992.015968,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 11:17:51,10663,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42670.91813,656.4756635,1777.166667,3864.491139,9656.0,13.0,621.0,310.5,289.2066735,515.0,106.0,10182.0,3394.0,5428.810459,9656.0,13.0,0,0,72,92,281.3467129,375.1289506,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 11:11:42,604,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3311.258278,604.0,0.0,604.0,604.0,604.0,604.0,0.0,604.0,604.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,3311.258278,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 03:33:22,10684,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42587.04605,655.1853238,1780.666667,3958.254144,9855.0,21.0,471.0,235.5,253.8513344,415.0,56.0,10290.0,3430.0,5565.911875,9855.0,80.0,0,0,72,92,280.7937102,374.3916136,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 01:09:46,488,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4098.360656,488.0,0.0,488.0,488.0,488.0,488.0,0.0,488.0,488.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,4098.360656,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 03:16:50,11339,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40126.99533,617.3383896,1889.833333,4169.928605,10391.0,2.0,564.0,282.0,332.3401872,517.0,47.0,10840.0,3613.333333,5873.847149,10391.0,2.0,0,0,72,92,264.5735956,352.7647941,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 11:17:56,9319,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,48824.98122,751.1535572,1553.166667,3406.794412,8498.0,16.0,529.0,264.5,301.9345956,478.0,51.0,8861.0,2953.666667,4804.384907,8498.0,16.0,0,0,72,92,321.9229531,429.2306041,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 02:33:45,11072,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41094.65318,632.2254335,1845.333333,4052.422173,10108.0,13.0,634.0,317.0,315.3696244,540.0,94.0,10562.0,3520.666667,5708.810413,10108.0,13.0,0,0,72,92,270.9537572,361.2716763,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 11:07:40,10821,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42047.86988,646.8903059,1803.5,3978.436716,9914.0,12.0,598.0,299.0,350.7249635,547.0,51.0,10295.0,3431.666667,5616.702443,9914.0,12.0,0,0,72,92,277.2387025,369.6516034,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 10:20:37,650,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3076.923077,650.0,0.0,650.0,650.0,650.0,650.0,0.0,650.0,650.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,3076.923077,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 11:28:25,817,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2447.980416,817.0,0.0,817.0,817.0,817.0,817.0,0.0,817.0,817.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,2447.980416,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 12:14:14,9636,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,47218.76297,726.4425073,1606.0,3426.265781,8586.0,2.0,660.0,330.0,367.6955262,590.0,70.0,9093.0,3031.0,4817.340656,8586.0,2.0,0,0,72,92,311.3325031,415.1100042,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 02:42:25,11369,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40021.11004,615.7093852,1894.833333,4216.864732,10495.0,1.0,533.0,266.5,282.1356057,466.0,67.0,10938.0,3646.0,5935.505118,10495.0,1.0,0,0,72,92,263.8754508,351.8339344,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 02:52:09,10556,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43103.44828,663.1299735,1759.333333,3876.426327,9662.0,1.0,546.0,273.0,318.1980515,498.0,48.0,10079.0,3359.666667,5461.923684,9662.0,1.0,0,0,72,92,284.1985601,378.9314134,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 10:52:41,9381,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,48502.29187,746.1891056,1563.5,3338.952336,8363.0,1.0,611.0,305.5,375.4737008,571.0,40.0,8830.0,2943.333333,4699.324029,8363.0,1.0,0,0,72,92,319.795331,426.3937747,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 11:36:06,11256,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40422.88557,621.8905473,1876.0,4114.87837,10264.0,23.0,644.0,322.0,377.5950212,589.0,55.0,10690.0,3563.333333,5805.927689,10264.0,27.0,0,0,72,92,266.5245203,355.366027,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 10:45:17,521,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3838.771593,521.0,0.0,521.0,521.0,521.0,521.0,0.0,521.0,521.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,3838.771593,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 11:17:14,10627,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42815.47003,658.6995389,1771.166667,3874.383327,9668.0,1.0,618.0,309.0,347.8965363,555.0,63.0,10092.0,3364.0,5463.500069,9668.0,1.0,0,0,72,92,282.2998024,376.3997365,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 03:44:10,12754,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,35675.08233,548.8474204,2125.666667,4775.653868,11868.0,22.0,522.0,261.0,295.5706345,470.0,52.0,12306.0,4102.0,6727.225803,11868.0,69.0,0,0,72,92,235.220323,313.6270974,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 01:53:55,460,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4347.826087,460.0,0.0,460.0,460.0,460.0,460.0,0.0,460.0,460.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,4347.826087,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 01:46:53,11569,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,39329.24194,605.0652606,1928.166667,4265.730391,10625.0,1.0,615.0,307.5,354.2604974,558.0,57.0,11033.0,3677.666667,6019.990808,10625.0,1.0,0,0,72,92,259.3136831,345.7515775,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 02:18:37,741,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2699.055331,741.0,0.0,741.0,741.0,741.0,741.0,0.0,741.0,741.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,2699.055331,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 03:52:19,495,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4040.40404,495.0,0.0,495.0,495.0,495.0,495.0,0.0,495.0,495.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,4040.40404,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 01:59:19,11130,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40880.50314,628.9308176,1855.0,4103.026541,10221.0,2.0,652.0,326.0,329.51176,559.0,93.0,10604.0,3534.666667,5793.634467,10221.0,2.0,0,0,72,92,269.541779,359.3890386,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 11:21:23,453,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4415.011038,453.0,0.0,453.0,453.0,453.0,453.0,0.0,453.0,453.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,4415.011038,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 10:48:13,490,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4081.632653,490.0,0.0,490.0,490.0,490.0,490.0,0.0,490.0,490.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,4081.632653,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 11:43:32,10000,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,45500.0,700.0,1666.666667,3621.644691,9048.0,2.0,693.0,346.5,342.9467889,589.0,104.0,9449.0,3149.666667,5111.961887,9048.0,2.0,0,0,72,92,300.0,400.0,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 11:33:17,9783,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,46509.25074,715.5269345,1630.5,3513.288417,8791.0,21.0,550.0,275.0,315.3696244,498.0,52.0,9306.0,3102.0,4931.102412,8791.0,52.0,0,0,72,92,306.6544005,408.872534,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 02:05:08,475,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4210.526316,475.0,0.0,475.0,475.0,475.0,475.0,0.0,475.0,475.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,4210.526316,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,2018-03-02 10:56:31,10276,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44277.92916,681.1989101,1712.666667,3775.70638,9410.0,1.0,556.0,278.0,318.1980515,503.0,53.0,9794.0,3264.666667,5325.441046,9410.0,1.0,0,0,72,92,291.94239,389.25652,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
